press,title,naver_news_text,naver_news_url,body,press_html,title_html,body_html,label
아이뉴스24,"APEC의료지원단 발대식,경주서 힘찬 출발",네이버뉴스,https://n.news.naver.com/mnews/article/031/0000969735?sid=102,,아이뉴스24,"APEC 의료지원단 발대식, 경주서 힘찬 출발","333명 의료진 경주에서 발대...경주시는 안전·의료 공백 없는 회의 준비 총력
경북도 APEC 준비지원단은 지난 29일 경북문화관광공사 대강당에서 '2025년 APEC 정상회의 의료지원단 발대식'을 개최했다.
의사 93명, 간호사 233명, 약사 7명 등 총 333명으로 구성된 의료지원단은 정상회의 기간 현장진료와 응급처치, 환자이송 등 의료 전 분야를 맡게 된다.
29일 경주에서 2025년 APEC 정상회의 의료지원단 발대식이 열리고 있다. [사진=경주시청]
이번 발대식은 국제행사의 안정적인 운영을 위해 의료지원체계를 본격 가동한다는 점에서 의미가 크다.
행사에는 김학홍 경북도 행정부지사, 주낙영 경주시장, 배진석 경북도의회 부의장, 이동협 경주시의회 의장 등 주요 인사와 협력병원장, 의료계 및 유관기관 관계자들이 참석해 의료지원단 출범을 축하했다.
식전 미디어 대북 공연으로 시작된 발대식에서는 류현욱 경북대병원 교수가 응급의료 총괄책임자로 나서 응급의료 추진체계를 발표했으며, 의사·간호사·구급대원 대표가 결의선서문을 낭독해 사명감을 다졌다.
이어 보문헬기장에서 진행된 응급환자 헬기이송 모의훈련은 협업체계를 점검하고 현장 대응력을 높이는 계기가 됐다.
경북도 APEC 준비지원단은 29개 협력병원과의 협약 체결, 심장·뇌혈관·중증외상 분야 전담의료진 배치 등 빈틈없는 의료대응 기반을 마련해 '의료 공백 없는 APEC'을 실현한다는 방침이다.
주낙영 경주시장은 ""APEC 정상회의의 성공은 철저한 의료지원에서 시작된다""며 ""경주시는 개최지로서 의료지원단과 유관기관이 긴밀히 협력할 수 있도록 모든 행정적 지원을 아끼지 않겠다""고 밝혔다.",경주APEC
아이뉴스24,경주서APEC의료지원단 발대식…의료진 333명 투입,네이버뉴스,https://n.news.naver.com/mnews/article/031/0000969735?sid=102,,아이뉴스24,"APEC 의료지원단 발대식, 경주서 힘찬 출발","333명 의료진 경주에서 발대...경주시는 안전·의료 공백 없는 회의 준비 총력
경북도 APEC 준비지원단은 지난 29일 경북문화관광공사 대강당에서 '2025년 APEC 정상회의 의료지원단 발대식'을 개최했다.
의사 93명, 간호사 233명, 약사 7명 등 총 333명으로 구성된 의료지원단은 정상회의 기간 현장진료와 응급처치, 환자이송 등 의료 전 분야를 맡게 된다.
29일 경주에서 2025년 APEC 정상회의 의료지원단 발대식이 열리고 있다. [사진=경주시청]
이번 발대식은 국제행사의 안정적인 운영을 위해 의료지원체계를 본격 가동한다는 점에서 의미가 크다.
행사에는 김학홍 경북도 행정부지사, 주낙영 경주시장, 배진석 경북도의회 부의장, 이동협 경주시의회 의장 등 주요 인사와 협력병원장, 의료계 및 유관기관 관계자들이 참석해 의료지원단 출범을 축하했다.
식전 미디어 대북 공연으로 시작된 발대식에서는 류현욱 경북대병원 교수가 응급의료 총괄책임자로 나서 응급의료 추진체계를 발표했으며, 의사·간호사·구급대원 대표가 결의선서문을 낭독해 사명감을 다졌다.
이어 보문헬기장에서 진행된 응급환자 헬기이송 모의훈련은 협업체계를 점검하고 현장 대응력을 높이는 계기가 됐다.
경북도 APEC 준비지원단은 29개 협력병원과의 협약 체결, 심장·뇌혈관·중증외상 분야 전담의료진 배치 등 빈틈없는 의료대응 기반을 마련해 '의료 공백 없는 APEC'을 실현한다는 방침이다.
주낙영 경주시장은 ""APEC 정상회의의 성공은 철저한 의료지원에서 시작된다""며 ""경주시는 개최지로서 의료지원단과 유관기관이 긴밀히 협력할 수 있도록 모든 행정적 지원을 아끼지 않겠다""고 밝혔다.",경주APEC
국민일보,'경주 APEC의료지원단' 출범…국제행사 의료체계 본격 가동,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001805613?sid=102,,국민일보,경주서 APEC 의료지원단 발대식…의료진 333명 투입,"2025년 APEC 정상회의 의료지원단 발대식. 경북도 제공
경북도 APEC 준비지원단은 지난 29일 경북문화관광공사 대강당에서 ‘2025년 APEC 정상회의 의료지원단 발대식’을 열고 본격적인 의료지원 체계 가동에 들어갔다.
경주시에 따르면 의료지원단은 의사 93명, 간호사 233명, 약사 7명 등 총 333명으로 구성하고 정상회의 기간 현장진료와 응급처치, 환자이송 등 의료 전반을 담당한다.
이번 발대식은 국제행사의 안정적 운영을 위한 의료지원체계를 본격 가동한다는 점에서 의미가 크다.
행사에는 김학홍 경북도 행정부지사, 주낙영 경주시장, 배진석 경북도의회 부의장, 이동협 경주시의회 의장 등 주요 인사와 협력병원장, 의료계 및 유관기관 관계자들이 참석했다.
발대식에서는 류현욱 경북대병원 교수가 응급의료 총괄책임자로 나서 응급의료 추진체계를 발표하고, 의사·간호사·구급대원 대표가 결의선서문을 낭독하며 사명감을 다졌다.
이어 보문헬기장에서 열린 응급환자 헬기 이송 모의훈련을 통해 유관기관 간 협업체계를 점검하고 현장 대응 능력을 강화했다.
경북도 준비지원단은 29개 협력병원과의 협약 체결, 심장·뇌혈관·중증외상 분야 전담의료진 배치 등으로 ‘의료 공백 없는 APEC’을 실현한다는 방침이다.
회의 기간에는 현장진료소 3곳 운영, 정상숙소 간호사 배치, 경제인 행사 지원, 구급차 56대 배치, 이송헬기 5대 지원 등 다층적 의료대응체계를 가동할 예정이다.
주낙영 경주시장은 “APEC 정상회의의 성공은 철저한 의료지원에서 시작된다”며 “경주시는 개최지로서 의료지원단과 유관기관이 긴밀히 협력할 수 있도록 모든 행정적 지원을 아끼지 않겠다”고 밝혔다.",경주APEC
노컷뉴스,"경주 APEC의료지원단 공식출범, 의사·간호사·약사 등 333명 투입",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004071700?sid=102,,노컷뉴스,'경주 APEC 의료지원단' 출범…국제행사 의료체계 본격 가동,"의사 ·간호사·약사 등 의료인 333명으로 지원단 구성
경북도·경주시 '안전·의료' 공백 없는 회의 준비 총력
2025년 APEC 정상회의 의료지원단 발대식에서 주낙영 경주시장이 인사말을 하고 있다. 경주시 제공
경상북도 APEC 준비지원단은 지난 29일 경북문화관광공사 대강당에서 '2025년 APEC 정상회의 의료지원단 발대식'을 개최했다.
의사 93명과 간호사 233명, 약사 7명 등 총 333명으로 구성된 의료지원단은 정상회의 기간 현장진료와 응급처치, 환자이송 등 의료 전 분야를 맡는다.
APEC 준비지원단은 이번 발대식을 통해 국제행사의 안정적인 운영을 위한 의료지원체계를 본격적으로 가동할 방침이다.
이날 행사에는 김학홍 경북도 행정부지사와 주낙영 경주시장, 이동협 경주시의회 의장 등이 참석해 의료지원단 출범을 축하했다.
2025년 APEC 정상회의 의료지원단 발대식에서 헬기 이송 훈련을 진행하고 있다. 경주시 제공
특히 보문헬기장에서는 응급환자 헬기이송 모의훈련을 열어, 기관 간 협업체계를 점검하고 현장 대응력을 높였다.
경북도 APEC 준비지원단은 29개 협력병원과의 협약 체결, 심장·뇌혈관·중증외상 분야 전담의료진 배치 등 빈틈없는 의료대응 기반을 마련해 '의료 공백 없는 APEC'을 실현하기 위해 모든 힘을 쏟고 있다.
주낙영 경주시장은 ""의료지원단과 유관기관이 긴밀히 협력할 수 있도록 행정적으로 적극 지원하겠다""고 밝혔다.
※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.
이메일 :
jebo@cbs.co.kr
카카오톡 :
@노컷뉴스
사이트 :
https://url.kr/b71afn",경주APEC
세계일보,경주 APEC의료지원단 출범…의사·간호사·약사 333명,네이버뉴스,https://n.news.naver.com/mnews/article/022/0004072405?sid=102,,세계일보,"경주 APEC 의료지원단 공식출범, 의사·간호사·약사 등 333명 투입","경북대병원 협력병원 운영, 이송 헬기 배치 등 24시간 의료 안전망 강화
경북도 APEC 준비지원단은 '2025년 APEC 정상회의 의료지원단'이 공식 출범했다고 30일 밝혔다.
의료지원단은 의사 93명, 간호사 233명, 약사 7명 등 총 333명 구성됐다.
응급환자 헬기 이송 훈련 모습. 경북도 제공
APEC 준비지원단은 앞서 29개 협력병원과 협약을 체결하고 심장·뇌혈관·중증 외상 분야 전담 의료진을 구성하는 등 정상회의 의료 대응 체계를 마련했다.
또 경북대병원을 APEC 응급의료 수탁병원으로 지정해 현장진료소 운영과 환자 이송체계를 총괄하도록 했다.
서울대병원이 운영하는 특수장비를 갖춘 '모바일 ICU(중증 환자 전담 구급차)'도 배치해 급성 심근경색·뇌졸중 등 중증 환자가 현장에서도 즉시 전문 치료를 받을 수 있도록 지원한다.
회의 기간 현장진료소 3곳을 운영하고 정상 숙소에 간호사를 배치한다.
응급 상황에 대응해 구급차 56대를 배치하고 이송 헬기 5대를 지원하는 등 24시간 의료안전망을 구축한다.
김상철(사진) 경북도 APEC 준비지원단장은 ""의료지원단이 공식 출범해 정상회의 기간 참가자들의 안전과 건강을 책임질 든든한 기반이 마련됐다""고 말했다.",경주APEC
TV조선,"시진핑,APEC때경주서 주요 회담 가능성…신라호텔 취소에 野 ""이게 호...",네이버뉴스,https://n.news.naver.com/mnews/article/448/0000560753?sid=100,,TV조선,"시진핑, APEC 때 경주서 주요 회담 가능성…신라호텔 취소에 野 ""이게 호텔경제학""","[앵커]
다음 달 경주에서 열리는 APEC에는 시진핑 중국주석도 참석할 걸로 보입니다. 다만 방한 형식이 어떻게 될지는 아직도 오리무중입니다. 저희가 어제 중국 측이 서울 신라호텔 전체 대관을 일방적으로 취소했다고 단독보도 해드렸었죠. 서울에서 특별한 일정이 없기 때문이라는 분석입니다. 국민의힘은 신라호텔 취소를 비판하면서 이재명 대통령이 대선 당시 언급했던 호텔경제학의 헛점을 지적했습니다.
이채현 기자가 보도합니다.
[리포트]
우리 정부는 시진핑 주석의 10월말 APEC 참석 일정에 대해 여전히 중국 측과 협의중이라고 밝혔습니다.
이재웅 / 외교부 대변인
""세부 사항에 대해서는 아직 정해진 바 없음을 말씀드립니다.""
국빈 방문이나 실무 방문 등 형식에 대해서도 여전히 조율중이라는 겁니다.
중국 왕이 외교부장이 한국을 방문하는 다음달 중순쯤 일정과 형식은 물론, 한중 정상회담 개최 여부 등의 윤곽이 잡힐 것으로 예상됩니다.
다만 외교 소식통은 ""행사기간 중 시 주석의 서울 일정은 없는 것으로 알고 있다""고 전했습니다.
중국 측이 서울 신라호텔 전체 대관 예약을 취소한 것도 이와 무관치 않아 보입니다.
이 때문에 한중 정상회담이나 미중 정상회담이 열리더라도 장소는 서울이 아닌 경주가 될 가능성이 높습니다.
국민의힘은 중국의 신라호텔 취소에 대해 ""이재명 대통령의 호텔 경제학이 현실화했다""며 공세를 폈습니다.
박수영 / 국민의힘 의원
""이재명의 호텔경제학에 따르면 예약이 취소됐어도 활기가 돌았기 때문입니다. 실상은 활기는커녕 대한민국 국민의 짜증과 분노만 돌고 있는 것이...""
성일종 의원도 이 대통령의 이른바 '셰셰' 발언을 거론하며 ""중국이 대한민국의 호의를 '노쇼'로 보답했다""고 지적했습니다.
TV조선 이채현입니다.",경주APEC
SBS,[단독] 김해공항 '이상한 공사'…APEC앞두고 로컬라이저 '땜질',네이버뉴스,https://n.news.naver.com/mnews/article/055/0001296952?sid=102,,SBS,[단독] 김해공항 '이상한 공사'…APEC 앞두고 로컬라이저 '땜질',"<앵커>
최근 여객기 조종사들 사이에서, 김해공항 활주로에서 정체 모를 공사가 진행 중이라는 이야기가 돌았습니다. 저희가 취재해 봤더니, APEC 행사를 앞두고 해외 귀빈들의 안전을 위해서 위험한 방위각 시설을 공사하고 있는 것으로 확인됐습니다. 그런데 문제는 이게 임시로 하는 땜질 공사로, APEC 행사가 끝나면 돈 들여 지은 걸 다시 뜯어내야 한다는 겁니다.
하정연 기자가 단독 취재했습니다.
<기자>
김해국제공항 활주로 북단의 방위각 시설, 로컬라이저입니다.
주변이 온통 초록색으로 뒤덮여 있고, 앞부분도 검은색 지면이 확연하게 눈에 띕니다.
낯선 모습에 의문을 제기한 건 현직 조종사들이었습니다.
[A 항공사 조종사 : 당나라 시대 토성 같은 걸 쌓고 있더라, 앞에다가 흙더미를….]
[B 항공사 조종사 : 노탐(운항 관련 안전 공지)을 보면 로컬라이저 안테나를 사용을 할 수 없다, 로컬라이저가 뭔가 수리를 하는구나….]
김해공항은 '부러지기 쉬운 구조물'로 설치해야 한다는 규정과 달리, 80~90cm 되는 콘크리트 기초대에 방위각 시설이 설치돼 있습니다.
무안공항처럼 착륙하는 비행기가 오버런이라도 하면 참사가 발생할 수 있는 조건인 겁니다.
취재 결과 다음 달 열릴 APEC 행사를 위한 임시 땜질 공사였습니다.
SBS가 확보한 자료에 따르면 국토부와 공항공사 등은, 해외 정상들의 안전한 공항 이용을 위해 '최단 기간 내'에 공사를 진행하겠다며 수차례 회의를 열었습니다.
APEC 행사 전 정식 개선 공사를 끝내기 어려우니 임시로 콘크리트 방위각 시설 주변을 평탄화하는 작업을 하기로 한 겁니다.
활주로 이탈사고가 나면 인명피해가 발생할 거란 위험평가 결과도 적시됐습니다.
이런 땜질 공사에 2억 5천만 원을 쓰고, APEC 이후 제대로 된 공사를 위해 임시 구조물을 다시 뜯어내는 데 5억 원을 추가로 책정했습니다.
김해공항에도 무안공항처럼 위험한 방위각 시설이 있다는 건 지난해 12월 무안공항 참사 직후 확인된 건데, 9개월 가까이 손놓고 있다 임시공사 자체도 지난 10일에야 시작했습니다.
[박상모/조종사노조 연맹 사무처장 : (연맹 설문 결과) 70% 가까운 인원들이 즉각 철거해야 한다고 얘기했고요. 결국엔 현장의 목소리 하나도 듣지도 않고 급한 일만 급급하게 하는 거 아닌가, 위에만 바라보면서.]
APEC 참석자들이 이용할 포항경주 공항의 방위각 시설 개선 공사도 앞당겨 이달 완료된 것으로 파악됐습니다.
(영상취재 : 설민환, 영상편집 : 최진화, 디자인 : 이연준)",경주APEC
조선일보,10월경주 APEC오는 젠슨 황… 아들딸이 먼저 한국 온 이유는,네이버뉴스,https://n.news.naver.com/mnews/article/023/0003932241?sid=105,,조선일보,10월 경주 APEC 오는 젠슨 황… 아들딸이 먼저 한국 온 이유는,"휴머노이드 행사 참석
딸 매디슨은 삼성 찾아
젠슨 황, APEC 방문 전 미리 답사했나
스펜서 황./휴머노이드 콘퍼런스 20205
엔비디아 젠슨 황 최고경영자(CEO)의 아들과 딸이 한국을 찾았다. 황 CEO는 10월 경주에서 열리는 아시아태평양경제협력체(APEC) 회의에 참석할 것으로 알려졌는데, 두 자녀가 먼저 한국을 방문한 것이다. 엔비디아에서 중책을 맡고 있는 두 사람이 한국을 찾은 이유는 뭘까.
황 CEO의 아들 스펜서 황은 서울 코엑스에서 열리는 국제 로봇 학회 ‘국제로봇학습콘퍼런스(CoRL 2025)’와 ‘휴머노이드 콘퍼런스 2025’에 참여하기 위해 한국을 찾았다. 스펜서는 콘퍼런스에서 휴머노이드 로봇 산업을 주제로 한 토론에 패널로 참석한다. 2022년 엔비디아에 입사한 그는 엔비디아의 로보틱스 부문에서 프로젝트 리드(총괄)를 맡고 있다. 스펜서는 합성 데이터 생성, 검증 등의 업무를 맡고 있다.
매디슨 황./엔비디아
딸인 매디슨 황 역시 한국을 찾았다. 매디슨은 2020년 엔비디아에 합류해 옴니버스 및 로보틱스 제품 마케팅 부문 담당 수석 이사다. 피지컬 AI 플랫폼과 휴머노이드 로봇 플래폼을 담당하고 있다. 매디슨은 학회와 콘퍼런스 현장을 찾고, 로봇 관련 기업을 둘러본 것으로 전해졌다. 그는 삼성전자의 생산기술연구소를 비롯해 수원 사업장을 방문한 것으로 알려졌다.
테크 업계에서는 두 자녀의 방한을 두고, 엔비디아가 미래 먹거리로 휴머노이드를 점찍은 것이란 분석이 나온다. 최근 엔비디아는 휴머노이드 로봇 사업을 확장하고 있다. 두 자녀 역시 미래 기술 핵심 부서에서 중책을 맡고 있다. 한국에서 열린 휴머노이드 행사를 둘러보고, 관련 기업들과 접촉했을 것이란 해석이다.
젠슨 황의 APEC 방한도 이유로 꼽힌다. 다음 달 APEC CEO 서밋에서 젠슨 황 CEO가 AI(인공지능)와 관련해 단독 세션을 진행할 것이 유력하다. 매디슨은 내부 조직인 ‘더 밴드’ 멤버로 활동하고 있는 것으로 알려졌다. 더 밴드의 주요 업무는 젠슨 황이 참석하는 주요 행사 준비 작업이다. 이 때문에 매디슨이 APEC 전 미리 한국을 찾은 것이란 분석이 나온다.",경주APEC
뉴시스,"이명구 관세청장 ""APEC정상회의, 어떤 상황서도 즉시 대처 가능""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013516120?sid=102,,뉴시스,"이명구 관세청장 ""APEC 정상회의, 어떤 상황서도 즉시 대처 가능""","김해공항 찾아 위험물 철저 차단 및 VIP·정상 신속통관 지시
[대전=뉴시스] 이명구 관세청장이 30일 김해공항을 방문해 '2025 경주 APEC 정상회의' 대비 준비상황을 점검하고 있다.(사진=관세청 제공) *재판매 및 DB 금지
[대전=뉴시스] 김양수 기자 = 이명구 관세청장은 30일 '2025 경주 APEC 정상회의' 때 각국 정상들의 주요 입·출국장이 될 김해국제공항을 방문해 준비 상황을 점검했다.
이번 현장점검은 지난 3일 포항과 16일 대구에 이은 세번째 점검으로 APEC 성공 개최를 좌우할 핵심 관문이자 대한민국의 '첫 얼굴'이 될 김해공항의 준비현황을 최종 확인하는 자리다.
이 청장은 이날 '총기·폭발물 반입 철저 차단'과 'VIP·정상 신속통관'이라는 두 가지 핵심 과제에 대한 완벽 수행을 당부했다. 이는 전용기와 민항기를 동시에 수용하는 김해공항의 특수성을 고려한 맞춤형 전략이다.
이에 따라 관세청은 밀리미터파 신변검색기, 폭발물 탐지기, 차량형 X-ray검색기 등 첨단 과학장비를 총동원하고 테러우범국 출발·경유 항공편에 대한 검사를 대폭 강화해 무기류 반입은 물론 잠재적 위협 요소를 철저히 차단한다는 방침이다.
또 운항금지시간의 적용을 받지 않는 정상 특별기 운행의 특성에 따라 24시간 입·출국 업무수행이 가능토록 24시간 근무조를 편성해 운영한다.
돌발상황 대처를 위해 대통령경호처, 부산지방항공청, 경찰청, 국가정보원, 공군 등 유관기관과 유기적인 공조체계 마련하고 실시간 위험정보 공유에도 나선다.
각국 정상 등에 대해선 신속한 통관 서비스를 제공한다. 이를 위해 관세청은 군과 협의해 김해공항 지역 인근에 해외 정상 전용 C.I.Q(세관·입국심사·검역)시설인 '나래마루'를 운영하고 정상 및 수행원에 대해서는 수하물 검사를 간소화하는 등 신속한 통관을 지원한다.
기자단, 기업인 등 민항기를 이용하는 참석자들을 위해서는 일반 승객과 동선을 분리한 '입국장 전용 통로' 및 '제2출국장'을 설치해 대기시간을 최소화하고 공항 혼잡도를 완화할 계획이다.
이와 함께 행사 참가자 전용 검사대, 통관전담창구 등을 운영해 각국의 방송 장비, 회의 물품 등이 막힘없이 통관되도록 지원하고 재반출 조건으로 면세 혜택을 부여하는 등 APEC 정상회의 성공개최를 지원한다.
이 청장은 ""민·관·군이 수차례의 합동회의와 모의훈련을 통해 한팀처럼 움직이며 어떤 상황에도 대응 가능한 준비 체계를 갖췄다""며 ""남은 기간 인·물적 자원을 총동원해 APEC 정상회의가 안전하고 성공적으로 치러질 수 있도록 최선을 다할 것""이라고 밝혔다．",경주APEC
뉴스1,APEC앞두고 미중 '숙소 외교전'…정상회담 장소 선정 신경전?,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008517962?sid=100,,뉴스1,APEC 앞두고 미중 '숙소 외교전'…정상회담 장소 선정 신경전?,"미중 '서울 회담' 추진했으나…개최 장소 두고 합의점 못 찾은 듯
11년만에 방한 시진핑, APEC 내내 경주 체류 가능성…'국빈 방문'도 불확실
도널드 트럼프 미국 대통령과 시진핑 중국 국가주석./ⓒ AFP=뉴스1
(서울=뉴스1) 노민호 기자 = 10월 31일 경주 아시아태평양경제협력체(APEC) 정상회의를 한 달 앞두고 미국과 중국 정상의 숙소 문제가 예상 밖 이슈가 되고 있다.
이 사안은 표면적으로는 양국이 각자의 정상외교 의전을 챙기는 문제로 보이지만, 실제로는 미중 정상회담을 염두에 둔 양국의 '외교전'에 따른 것이라는 관측이 30일 제기된다.
'미중 서울 정상회담' 추진했으나…개최 장소 두고 합의점 못 찾은 듯
뉴스1의 취재를 종합하면 당초 미국과 중국은 서울, 경주에 각각 숙소를 두고 APEC 정상회의 일정을 소화할 예정이었던 것으로 파악된다. 미국은 용산구 하얏트호텔, 중국은 중구의 신라호텔을 서울의 거점으로 두고, 경주에선 힐튼경주호텔(미국), 코오롱호텔(중국)을 숙소로 삼을 것으로 알려졌다.
서울 숙소가 필요한 이유에 대해 한 정부 고위소식통은 미국과 중국이 도널드 트럼프 대통령과 시진핑 국가주석의 정상회담을 서울에서 개최하기 위한 협의를 진행 중이었다고 전했다.
하지만 협의 과정에서 미국과 중국이 모두 만족할 수 있는 방안을 찾지 못했던 것으로 알려졌다. 패권 다툼을 하는 미중 모두 회담 장소를 양보하기 어려웠기 때문으로 보인다. 중국은 신라호텔의 영빈관에 미국을 초청해 정상회담을 열자고 했는데, 미국 측에서 난색을 표했다는 이야기가 나오기도 했다. 하지만 미국 측이 머무를 하얏트호텔에선 정상회담을 개최할 만한 장소가 적절하지 않은 것으로 알려졌다.
이를 외교가에선 일종의 '신경전'으로 보기도 한다. 중국은 자신들의 '홈그라운드'에 트럼프 대통령이 찾아오는 그림을 연출하려 한 것이고, 미국 측이 이를 거부했다는 것이다.
서울 신라호텔 전경(호텔신라 제공) ⓒ News1 박동해 기자
'신라호텔 예약' 中 본국 지시 없었다?…'결혼식 취소' 해프닝 이유는
중국 측은 지난 11일 신라호텔 측에 구두로 10월 말쯤 대관이 가능한지 문의한 것으로 파악된다. 다만 본국의 지침이 있었던 것이 아니라, 주한 중국대사관을 통해 '현황'을 점검한 것으로 보인다.
신라호텔 측에서 APEC 기간 예정됐던 결혼식 취소 결정을 내린 것이 중국 측의 '요구'에 의한 것이 아닌 자체 판단에 따른 것일 가능성이 제기되는 대목이다. 중국이 통상 국가주석을 비롯해 고위급 인사가 방한할 때 신라호텔을 주로 숙소로 썼던 것이 호텔 측의 판단에 영향을 미쳤을 수 있다.
한중관계 소식통은 ""주한 중국대사관 입장을 전해 듣기론, 아직 본국으로부터 '특정일에 신라호텔을 예약하라'는 정확한 지시를 받은 건 없는 것으로 안다""라고 전했다.
그 때문에 오히려 중국 측이 APEC 기간에 신라호텔을 서울 숙소로 사용할 가능성이 완전히 사라진 것은 아니라는 게 이 소식통의 전언이다.
24일 APEC 정상회의장인 경북 경주시 화백컨밴션센터에서 마무리공사가 한창이다. 회의장 공정률은 95% 이상이다. 2025.9.24/뉴스1 ⓒ News1 최창호 기자
시진핑, 각종 '잡음' 고려 경주 체류 가능성 커져…트럼프는 서울서 '대북 접촉' 모색
다만 회담이 불과 한 달여 남은 상황이고 미중 정상이 서울에서 만날 여건을 마련하는 게 쉽지 않다는 점, 신라호텔 예식 취소 이슈가 화제가 돼 많은 시선을 받고 있다는 점에서 중국이 시 주석의 방한 일정을 모두 경주에서 소화할 가능성도 제기된다.
그렇게 될 경우, 시 주석의 방한은 한국의 '국빈 방문' 초청 형식이 아닌, 순수하게 APEC 정상회의라는 다자외교 참석을 위한 것으로 추진될 가능성이 크다. 이 경우 경주 현지의 APEC 공식 회의장을 미중 정상회담 장소로 쓸 수 있다는 점에서 미중 모두 부담을 덜 수 있는 측면은 있다.
일각에선 국빈 방문 형식으로 한국을 방문하면 한중관계 전환의 주요 계기가 될 수 있다는 점에서, 정부가 APEC 계기 미국과 중국의 양자외교에 '적절하게' 개입할 필요가 있다는 제언도 나온다.
한편 북미 대화 재개 가능성을 엿보는 트럼프 대통령은 서울 체류를 계속 검토할 것으로 보인다. 지난 2019년 방한 때처럼 판문점에서 김정은 노동당 총비서와 '깜짝 만남'을 추진할 수 있기 때문이다. APEC 계기 북미 접촉을 희망하는 정부도 트럼프 대통령의 서울 체류 및 한미 정상회담 개최에 적극적일 것으로 보인다.",경주APEC
